Date,Day,Site,Year,SiteYear,Sample,Larvae,Pupae,Total,Beetle,logTotal
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,28,10,6,16,1,2.833213344
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,1,1,54,55,0,4.025351691
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,2,2,32,34,0,3.555348061
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,3,3,60,63,3,4.158883083
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,4,0,50,50,0,3.931825633
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,5,0,32,32,0,3.496507561
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,6,0,45,45,2,3.828641396
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,7,1,10,11,2,2.48490665
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,8,1,29,30,0,3.433987204
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,9,0,15,15,1,2.772588722
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,10,0,35,35,3,3.583518938
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,11,0,11,11,0,2.48490665
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,12,0,37,37,0,3.63758616
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,13,3,51,54,1,4.007333185
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,14,4,105,109,0,4.700480366
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,15,1,27,28,1,3.36729583
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,16,0,15,15,0,2.772588722
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,17,0,25,25,0,3.258096538
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,18,2,21,23,2,3.17805383
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,19,1,15,16,0,2.833213344
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,20,0,36,36,0,3.610917913
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,21,1,28,29,0,3.401197382
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,22,1,14,15,0,2.772588722
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,23,2,18,20,1,3.044522438
13-Jun-18,13-Jun-17,Vulgaris,2018,Vulgaris2018,24,0,33,33,0,3.526360525
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,1,0,1,1,1,0.693147181
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,2,0,0,0,0,0
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,3,0,4,4,0,1.609437912
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,4,0,2,2,0,1.098612289
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,5,0,1,1,1,0.693147181
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,6,0,3,3,0,1.386294361
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,7,0,3,3,0,1.386294361
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,8,0,1,1,0,0.693147181
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,9,0,5,5,0,1.791759469
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,10,0,1,1,0,0.693147181
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,11,0,2,2,0,1.098612289
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,12,0,2,2,0,1.098612289
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,13,0,0,0,0,0
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,14,0,0,0,0,0
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,15,0,0,0,0,0
14-Jun-18,14-Jun-17,Oil,2018,Oil2018,16,0,3,3,0,1.386294361
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,1,21,0,21,0,3.091042453
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,2,5,0,5,0,1.791759469
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,3,21,0,21,0,3.091042453
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,4,1,0,1,0,0.693147181
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,5,10,0,10,0,2.397895273
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,6,1,0,1,0,0.693147181
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,7,1,0,1,0,0.693147181
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,8,14,0,14,0,2.708050201
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,9,5,0,5,0,1.791759469
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,10,37,0,37,0,3.63758616
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,11,0,0,0,0,0
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,12,7,0,7,0,2.079441542
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,13,11,0,11,0,2.48490665
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,14,10,0,10,0,2.397895273
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,15,18,0,18,0,2.944438979
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,16,0,0,0,0,0
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,17,34,0,34,0,3.555348061
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,18,12,0,12,0,2.564949357
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,19,111,0,111,0,4.718498871
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,20,13,0,13,0,2.63905733
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,21,19,0,19,0,2.995732274
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,22,31,0,31,0,3.465735903
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,23,2,0,2,0,1.098612289
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,24,2,0,2,0,1.098612289
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,25,16,0,16,0,2.833213344
14-Jun-18,14-Jun-17,East,2018,East2018,1,3,2,5,0,1.791759469
14-Jun-18,14-Jun-17,East,2018,East2018,2,5,2,7,1,2.079441542
14-Jun-18,14-Jun-17,East,2018,East2018,3,8,0,8,0,2.197224577
14-Jun-18,14-Jun-17,East,2018,East2018,4,4,0,4,1,1.609437912
14-Jun-18,14-Jun-17,East,2018,East2018,5,2,0,2,0,1.098612289
14-Jun-18,14-Jun-17,East,2018,East2018,6,0,0,0,0,0
14-Jun-18,14-Jun-17,East,2018,East2018,7,0,5,5,0,1.791759469
14-Jun-18,14-Jun-17,East,2018,East2018,8,0,2,2,0,1.098612289
14-Jun-18,14-Jun-17,East,2018,East2018,9,3,19,22,1,3.135494216
14-Jun-18,14-Jun-17,East,2018,East2018,10,7,3,10,2,2.397895273
14-Jun-18,14-Jun-17,East,2018,East2018,11,7,0,7,0,2.079441542
14-Jun-18,14-Jun-17,East,2018,East2018,12,8,1,9,1,2.302585093
14-Jun-18,14-Jun-17,East,2018,East2018,13,3,0,3,0,1.386294361
14-Jun-18,14-Jun-17,East,2018,East2018,14,9,1,10,0,2.397895273
14-Jun-18,14-Jun-17,East,2018,East2018,15,7,0,7,0,2.079441542
14-Jun-18,14-Jun-17,East,2018,East2018,16,0,0,0,0,0
14-Jun-18,14-Jun-17,East,2018,East2018,17,3,0,3,0,1.386294361
14-Jun-18,14-Jun-17,East,2018,East2018,18,3,0,3,0,1.386294361
14-Jun-18,14-Jun-17,East,2018,East2018,19,4,0,4,0,1.609437912
14-Jun-18,14-Jun-17,East,2018,East2018,20,5,0,5,0,1.791759469
14-Jun-18,14-Jun-17,East,2018,East2018,21,7,0,7,2,2.079441542
14-Jun-18,14-Jun-17,East,2018,East2018,22,9,1,10,1,2.397895273
15-Jun-18,15-Jun-17,Golf,2018,Golf2018,1,0,2,2,0,1.098612289
15-Jun-18,15-Jun-17,Golf,2018,Golf2018,2,0,8,8,0,2.197224577
15-Jun-18,15-Jun-17,Golf,2018,Golf2018,3,0,2,2,1,1.098612289
15-Jun-18,15-Jun-17,Golf,2018,Golf2018,4,0,2,2,0,1.098612289
15-Jun-18,15-Jun-17,Golf,2018,Golf2018,5,0,3,3,0,1.386294361
15-Jun-18,15-Jun-17,Golf,2018,Golf2018,6,1,9,10,0,2.397895273
15-Jun-18,15-Jun-17,Golf,2018,Golf2018,7,0,4,4,0,1.609437912
15-Jun-18,15-Jun-17,Golf,2018,Golf2018,8,0,18,18,0,2.944438979
15-Jun-18,15-Jun-17,Golf,2018,Golf2018,9,0,4,4,0,1.609437912
15-Jun-18,15-Jun-17,Golf,2018,Golf2018,10,0,4,4,0,1.609437912
15-Jun-18,15-Jun-17,Golf,2018,Golf2018,11,0,0,0,0,0
15-Jun-18,15-Jun-17,Golf,2018,Golf2018,12,0,11,11,0,2.48490665
15-Jun-18,15-Jun-17,Golf,2018,Golf2018,13,0,2,2,0,1.098612289
15-Jun-18,15-Jun-17,Waterfall,2018,Waterfall2018,1,0,5,5,1,1.791759469
15-Jun-18,15-Jun-17,Waterfall,2018,Waterfall2018,2,1,12,13,0,2.63905733
15-Jun-18,15-Jun-17,Waterfall,2018,Waterfall2018,3,0,7,7,0,2.079441542
15-Jun-18,15-Jun-17,Waterfall,2018,Waterfall2018,4,0,12,12,0,2.564949357
15-Jun-18,15-Jun-17,Waterfall,2018,Waterfall2018,5,0,15,15,0,2.772588722
15-Jun-18,15-Jun-17,Waterfall,2018,Waterfall2018,6,0,7,7,1,2.079441542
15-Jun-18,15-Jun-17,Waterfall,2018,Waterfall2018,7,0,14,14,1,2.708050201
15-Jun-18,15-Jun-17,Waterfall,2018,Waterfall2018,8,0,19,19,0,2.995732274
15-Jun-18,15-Jun-17,Waterfall,2018,Waterfall2018,9,0,10,10,1,2.397895273
15-Jun-18,15-Jun-17,Waterfall,2018,Waterfall2018,10,0,20,20,0,3.044522438
15-Jun-18,15-Jun-17,Waterfall,2018,Waterfall2018,11,0,11,11,0,2.48490665
15-Jun-18,15-Jun-17,Waterfall,2018,Waterfall2018,12,0,7,7,0,2.079441542
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,1,0,8,8,0,2.197224577
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,2,0,34,34,0,3.555348061
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,3,0,10,10,0,2.397895273
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,4,0,12,12,2,2.564949357
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,5,1,19,20,0,3.044522438
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,6,5,49,54,0,4.007333185
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,7,1,107,108,1,4.691347882
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,8,2,33,35,0,3.583518938
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,9,0,2,2,0,1.098612289
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,10,1,8,9,0,2.302585093
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,11,0,8,8,0,2.197224577
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,12,0,10,10,0,2.397895273
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,13,0,15,15,0,2.772588722
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,14,0,1,1,1,0.693147181
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,15,0,1,1,0,0.693147181
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,16,0,1,1,0,0.693147181
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,1,0,10,10,0,2.397895273
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,2,0,11,11,1,2.48490665
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,3,0,3,3,0,1.386294361
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,4,0,12,12,0,2.564949357
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,5,0,3,3,0,1.386294361
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,6,0,19,19,0,2.995732274
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,7,0,5,5,0,1.791759469
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,8,0,2,2,0,1.098612289
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,9,0,1,1,0,0.693147181
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,10,0,4,4,0,1.609437912
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,11,0,5,5,4,1.791759469
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,12,0,2,2,1,1.098612289
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,13,0,1,1,0,0.693147181
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,14,0,2,2,0,1.098612289
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,15,0,9,9,0,2.302585093
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,16,0,4,4,0,1.609437912
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,17,0,4,4,0,1.609437912
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,18,0,5,5,0,1.791759469
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,19,0,3,3,0,1.386294361
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,20,0,6,6,0,1.945910149
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,21,0,11,11,0,2.48490665
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,22,0,4,4,1,1.609437912
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,23,0,4,4,0,1.609437912
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,24,0,12,12,0,2.564949357
16-Jun-18,16-Jun-17,Vulgaris,2018,Vulgaris2018,25,0,8,8,0,2.197224577
17-Jun-18,17-Jun-17,NoOil,2018,NoOil2018,1,0,0,0,0,0
17-Jun-18,17-Jun-17,NoOil,2018,NoOil2018,2,0,0,0,0,0
17-Jun-18,17-Jun-17,NoOil,2018,NoOil2018,3,0,0,0,1,0
17-Jun-18,17-Jun-17,NoOil,2018,NoOil2018,4,0,0,0,0,0
17-Jun-18,17-Jun-17,NoOil,2018,NoOil2018,5,0,0,0,0,0
17-Jun-18,17-Jun-17,NoOil,2018,NoOil2018,6,0,2,2,0,1.098612289
17-Jun-18,17-Jun-17,NoOil,2018,NoOil2018,7,0,0,0,0,0
17-Jun-18,17-Jun-17,NoOil,2018,NoOil2018,8,0,0,0,0,0
17-Jun-18,17-Jun-17,NoOil,2018,NoOil2018,9,0,0,0,0,0
17-Jun-18,17-Jun-17,NoOil,2018,NoOil2018,10,0,0,0,0,0
17-Jun-18,17-Jun-17,East,2018,East2018,1,4,4,8,1,2.197224577
17-Jun-18,17-Jun-17,East,2018,East2018,2,1,15,16,0,2.833213344
17-Jun-18,17-Jun-17,East,2018,East2018,3,5,4,9,0,2.302585093
17-Jun-18,17-Jun-17,East,2018,East2018,4,1,1,2,0,1.098612289
17-Jun-18,17-Jun-17,East,2018,East2018,5,0,0,0,1,0
17-Jun-18,17-Jun-17,East,2018,East2018,6,1,0,1,0,0.693147181
17-Jun-18,17-Jun-17,East,2018,East2018,7,0,5,5,0,1.791759469
17-Jun-18,17-Jun-17,East,2018,East2018,8,1,8,9,2,2.302585093
17-Jun-18,17-Jun-17,East,2018,East2018,9,3,1,4,0,1.609437912
17-Jun-18,17-Jun-17,East,2018,East2018,10,2,14,16,0,2.833213344
17-Jun-18,17-Jun-17,East,2018,East2018,11,2,3,5,2,1.791759469
17-Jun-18,17-Jun-17,East,2018,East2018,12,5,2,7,1,2.079441542
17-Jun-18,17-Jun-17,East,2018,East2018,13,8,3,11,0,2.48490665
17-Jun-18,17-Jun-17,East,2018,East2018,14,4,5,9,0,2.302585093
17-Jun-18,17-Jun-17,East,2018,East2018,15,2,0,2,0,1.098612289
17-Jun-18,17-Jun-17,East,2018,East2018,16,1,0,1,1,0.693147181
17-Jun-18,17-Jun-17,East,2018,East2018,17,6,3,9,0,2.302585093
17-Jun-18,17-Jun-17,East,2018,East2018,18,7,2,9,0,2.302585093
17-Jun-18,17-Jun-17,East,2018,East2018,19,3,5,8,0,2.197224577
17-Jun-18,17-Jun-17,East,2018,East2018,20,1,9,10,0,2.397895273
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,1,0,0,0,0,0
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,2,0,0,0,0,0
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,3,0,1,1,0,0.693147181
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,4,0,0,0,0,0
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,5,0,0,0,0,0
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,6,0,0,0,0,0
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,7,0,0,0,0,0
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,8,0,0,0,0,0
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,9,0,0,0,0,0
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,10,0,0,0,0,0
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,11,0,0,0,0,0
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,12,0,0,0,0,0
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,13,0,0,0,0,0
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,14,0,0,0,0,0
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,15,0,0,0,0,0
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,16,0,0,0,2,0
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,17,0,0,0,0,0
17-Jun-18,17-Jun-17,Oil,2018,Oil2018,18,0,0,0,0,0
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,1,1,35,36,0,3.610917913
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,2,0,7,7,2,2.079441542
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,3,2,7,9,0,2.302585093
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,4,0,8,8,0,2.197224577
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,5,0,2,2,2,1.098612289
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,6,0,9,9,1,2.302585093
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,7,0,1,1,0,0.693147181
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,8,0,4,4,0,1.609437912
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,9,0,5,5,0,1.791759469
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,10,0,8,8,0,2.197224577
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,11,0,9,9,0,2.302585093
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,12,0,21,21,0,3.091042453
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,13,0,0,0,1,0
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,14,0,0,0,2,0
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,15,0,8,8,0,2.197224577
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,16,0,5,5,0,1.791759469
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,17,0,2,2,0,1.098612289
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,18,0,17,17,0,2.890371758
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,19,0,4,4,3,1.609437912
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,20,0,7,7,2,2.079441542
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,21,13,11,24,4,3.218875825
17-Jun-18,17-Jun-17,Vulgaris small,2018,Vulgaris small2018,22,0,0,0,0,0
18-Jun-18,18-Jun-17,Waterfall,2018,Waterfall2018,1,0,0,0,2,0
18-Jun-18,18-Jun-17,Waterfall,2018,Waterfall2018,2,0,0,0,0,0
18-Jun-18,18-Jun-17,Waterfall,2018,Waterfall2018,3,0,0,0,0,0
18-Jun-18,18-Jun-17,Waterfall,2018,Waterfall2018,4,0,2,2,0,1.098612289
18-Jun-18,18-Jun-17,Waterfall,2018,Waterfall2018,5,0,1,1,1,0.693147181
18-Jun-18,18-Jun-17,Waterfall,2018,Waterfall2018,6,0,0,0,0,0
18-Jun-18,18-Jun-17,Waterfall,2018,Waterfall2018,7,0,0,0,0,0
18-Jun-18,18-Jun-17,Waterfall,2018,Waterfall2018,8,0,0,0,0,0
18-Jun-18,18-Jun-17,Waterfall,2018,Waterfall2018,9,0,0,0,1,0
18-Jun-18,18-Jun-17,Waterfall,2018,Waterfall2018,10,0,1,1,0,0.693147181
18-Jun-18,18-Jun-17,Waterfall,2018,Waterfall2018,11,0,1,1,2,0.693147181
18-Jun-18,18-Jun-17,Golf,2018,Golf2018,1,0,1,1,1,0.693147181
18-Jun-18,18-Jun-17,Golf,2018,Golf2018,2,0,0,0,0,0
18-Jun-18,18-Jun-17,Golf,2018,Golf2018,3,0,1,1,0,0.693147181
18-Jun-18,18-Jun-17,Golf,2018,Golf2018,4,0,0,0,0,0
18-Jun-18,18-Jun-17,Golf,2018,Golf2018,5,0,0,0,0,0
18-Jun-18,18-Jun-17,Golf,2018,Golf2018,6,0,0,0,0,0
18-Jun-18,18-Jun-17,Golf,2018,Golf2018,7,0,1,1,0,0.693147181
18-Jun-18,18-Jun-17,Golf,2018,Golf2018,8,0,1,1,0,0.693147181
18-Jun-18,18-Jun-17,Golf,2018,Golf2018,9,0,1,1,0,0.693147181
18-Jun-18,18-Jun-17,Golf,2018,Golf2018,10,0,0,0,0,0
18-Jun-18,18-Jun-17,Golf,2018,Golf2018,11,0,1,1,0,0.693147181
18-Jun-18,18-Jun-17,Golf,2018,Golf2018,12,0,1,1,0,0.693147181
21-Jun-18,21-Jun-17,Vulgaris,2018,Vulgaris2018,1,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris,2018,Vulgaris2018,2,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris,2018,Vulgaris2018,3,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris,2018,Vulgaris2018,4,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris,2018,Vulgaris2018,5,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris,2018,Vulgaris2018,6,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris,2018,Vulgaris2018,7,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris,2018,Vulgaris2018,8,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris,2018,Vulgaris2018,9,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris,2018,Vulgaris2018,10,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris,2018,Vulgaris2018,11,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris,2018,Vulgaris2018,12,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris,2018,Vulgaris2018,13,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris,2018,Vulgaris2018,14,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris,2018,Vulgaris2018,15,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris,2018,Vulgaris2018,16,0,1,1,0,0.693147181
21-Jun-18,21-Jun-17,Vulgaris,2018,Vulgaris2018,17,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris,2018,Vulgaris2018,18,0,1,1,0,0.693147181
21-Jun-18,21-Jun-17,Vulgaris,2018,Vulgaris2018,19,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris,2018,Vulgaris2018,20,0,1,1,0,0.693147181
21-Jun-18,21-Jun-17,Vulgaris,2018,Vulgaris2018,21,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,1,0,2,2,0,1.098612289
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,2,0,3,3,0,1.386294361
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,3,0,0,0,3,0
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,4,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,5,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,6,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,7,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,8,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,9,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,10,0,1,1,0,0.693147181
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,11,0,4,4,0,1.609437912
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,12,0,2,2,0,1.098612289
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,13,0,2,2,0,1.098612289
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,14,0,7,7,0,2.079441542
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,15,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,16,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,17,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,18,0,3,3,0,1.386294361
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,19,0,0,0,0,0
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,20,0,1,1,1,0.693147181
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,21,0,5,5,0,1.791759469
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,22,0,1,1,3,0.693147181
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,23,0,1,1,1,0.693147181
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,24,0,0,0,1,0
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,25,0,1,1,2,0.693147181
21-Jun-18,21-Jun-17,Vulgaris small,2018,Vulgaris small2018,26,0,1,1,0,0.693147181
22-Jun-18,22-Jun-17,East,2018,East2018,1,0,5,5,0,1.791759469
22-Jun-18,22-Jun-17,East,2018,East2018,2,1,17,18,0,2.944438979
